Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
1158,conical,fibrous,red,yes,almond,free,close,narrow,red,enlarging,rooted,fibrous,fibrous,red,yellow,universal,brown,none,large,brown,scattered,woods,edible,12.3853224,3.531304386
728,flat,fibrous,green,yes,spicy,attached,distant,narrow,black,tapering,equal,smooth,fibrous,brown,buff,partial,white,two,evanescent,chocolate,several,waste,poisonous,7.279306068,11.48726375
394,flat,fibrous,yellow,no,musty,attached,close,narrow,orange,enlarging,cup,silky,silky,white,pink,partial,orange,two,large,white,abundant,grasses,poisonous,7.32768793,10.94080178
486,flat,grooves,purple,no,pungent,descending,crowded,broad,chocolate,enlarging,rooted,smooth,scaly,gray,red,partial,yellow,one,zone,orange,scattered,leaves,poisonous,13.26609188,16.78153186
370,conical,smooth,green,yes,almond,free,distant,broad,purple,tapering,equal,fibrous,smooth,brown,red,partial,orange,one,evanescent,chocolate,clustered,woods,poisonous,10.11486168,13.54563728
859,convex,fibrous,brown,no,spicy,attached,crowded,narrow,white,tapering,equal,silky,fibrous,orange,red,universal,yellow,one,large,buff,scattered,woods,edible,7.927828615,6.635786312
91,bell,smooth,red,no,almond,descending,distant,broad,red,tapering,bulbous,silky,fibrous,buff,orange,universal,yellow,two,cobwebby,black,numerous,paths,poisonous,6.494949518,6.14262248
24,flat,smooth,pink,no,almond,free,close,broad,white,enlarging,club,silky,smooth,yellow,cinnamon,universal,yellow,one,zone,chocolate,abundant,paths,edible,3.923580658,8.889841334
1244,conical,grooves,red,yes,foul,notched,distant,narrow,purple,enlarging,rooted,silky,smooth,brown,yellow,partial,brown,none,pendant,buff,scattered,grasses,poisonous,2.570015124,8.892683303
265,convex,grooves,green,yes,fishy,notched,close,narrow,pink,tapering,missing,smooth,silky,brown,red,partial,brown,two,evanescent,yellow,abundant,woods,poisonous,13.55806359,11.27001967
84,convex,smooth,yellow,yes,almond,notched,crowded,broad,orange,enlarging,club,fibrous,silky,white,red,universal,white,none,none,purple,several,leaves,poisonous,13.37790685,4.774864729
1266,flat,scaly,yellow,yes,anise,free,distant,broad,orange,tapering,club,fibrous,silky,orange,brown,partial,brown,two,zone,white,clustered,meadows,poisonous,5.762326976,9.394681371
962,bell,grooves,yellow,yes,anise,attached,close,broad,green,enlarging,cup,smooth,silky,pink,buff,partial,white,two,large,brown,numerous,meadows,poisonous,12.63969008,11.56072757
423,flat,fibrous,brown,no,anise,attached,distant,narrow,red,tapering,bulbous,scaly,smooth,pink,brown,partial,yellow,none,large,yellow,solitary,meadows,poisonous,14.34647875,15.4126885
860,conical,fibrous,white,yes,almond,notched,distant,narrow,purple,tapering,cup,fibrous,fibrous,brown,pink,universal,orange,one,flaring,brown,numerous,waste,edible,9.659907713,4.068221392
282,bell,scaly,pink,yes,fishy,notched,close,broad,orange,enlarging,club,smooth,scaly,yellow,pink,partial,yellow,two,cobwebby,green,clustered,grasses,poisonous,5.226498695,20.93269176
1042,flat,scaly,white,yes,creosote,attached,distant,broad,buff,tapering,missing,scaly,scaly,red,brown,partial,white,two,evanescent,brown,several,paths,edible,3.012421895,21.49934261
259,convex,smooth,pink,yes,foul,notched,crowded,narrow,brown,enlarging,rhizomorphs,scaly,smooth,cinnamon,brown,partial,orange,two,evanescent,green,several,leaves,poisonous,13.57932075,1.765788938
998,bell,grooves,green,yes,spicy,notched,distant,broad,gray,tapering,cup,fibrous,silky,white,brown,universal,brown,two,none,black,abundant,meadows,poisonous,8.122292043,9.30948866
95,conical,scaly,buff,yes,creosote,free,close,narrow,buff,tapering,club,smooth,scaly,gray,gray,universal,yellow,none,cobwebby,chocolate,scattered,woods,edible,10.06711047,9.090074462
63,bell,grooves,gray,no,almond,attached,crowded,broad,gray,enlarging,bulbous,smooth,silky,white,white,partial,yellow,none,pendant,brown,abundant,paths,edible,11.45343689,16.97205329
818,bell,scaly,pink,yes,foul,attached,distant,narrow,purple,enlarging,equal,scaly,smooth,brown,brown,universal,orange,two,large,purple,abundant,leaves,poisonous,4.193039842,14.78382062
737,conical,smooth,green,no,almond,free,distant,broad,purple,tapering,club,scaly,silky,red,gray,partial,yellow,two,evanescent,yellow,several,meadows,poisonous,4.594319887,10.14616395
978,flat,fibrous,red,yes,foul,free,close,broad,yellow,enlarging,cup,scaly,smooth,red,buff,universal,orange,one,flaring,green,numerous,leaves,poisonous,14.5582629,19.74137147
704,sunken,fibrous,brown,yes,fishy,descending,close,narrow,buff,tapering,club,silky,silky,brown,orange,universal,white,none,cobwebby,buff,solitary,paths,poisonous,7.174525083,5.829427143
625,conical,grooves,buff,yes,creosote,attached,distant,broad,purple,tapering,cup,fibrous,scaly,pink,red,partial,brown,none,none,white,scattered,meadows,poisonous,8.298437252,14.71654523
906,bell,fibrous,gray,no,creosote,descending,close,broad,green,enlarging,missing,silky,silky,yellow,yellow,partial,orange,one,none,yellow,clustered,meadows,edible,5.13800329,1.203813075
394,flat,fibrous,yellow,no,musty,attached,close,narrow,orange,enlarging,cup,silky,silky,white,pink,partial,orange,two,large,white,abundant,grasses,poisonous,7.32768793,10.94080178
1171,bell,smooth,yellow,yes,pungent,attached,distant,broad,brown,enlarging,club,scaly,silky,pink,cinnamon,universal,yellow,none,large,brown,scattered,leaves,poisonous,4.159778706,2.982914945
985,sunken,smooth,purple,no,foul,attached,distant,broad,orange,enlarging,rooted,smooth,scaly,yellow,orange,partial,orange,two,sheathing,orange,clustered,grasses,poisonous,8.935766554,10.98512482
302,convex,smooth,yellow,yes,fishy,notched,crowded,narrow,pink,enlarging,rhizomorphs,fibrous,scaly,pink,white,universal,brown,none,sheathing,buff,scattered,grasses,poisonous,8.371891989,24.19686354
1056,sunken,smooth,gray,yes,spicy,descending,close,broad,orange,enlarging,bulbous,silky,scaly,gray,gray,universal,brown,two,large,chocolate,scattered,paths,poisonous,8.366407045,13.44866758
936,convex,fibrous,green,no,creosote,notched,close,broad,buff,enlarging,club,fibrous,silky,buff,white,universal,white,none,flaring,yellow,abundant,grasses,edible,3.497397647,9.101766354
1,conical,scaly,gray,no,fishy,free,close,broad,pink,enlarging,cup,scaly,silky,orange,pink,universal,brown,none,pendant,black,abundant,waste,edible,13.80272933,4.730801611
293,sunken,grooves,brown,yes,spicy,notched,distant,narrow,white,enlarging,club,silky,scaly,white,red,universal,white,none,cobwebby,white,numerous,urban,poisonous,4.053845404,1.858861777
0,bell,scaly,pink,yes,anise,free,close,broad,red,tapering,rhizomorphs,fibrous,silky,white,red,partial,brown,two,pendant,black,several,leaves,poisonous,12.34947591,20.52011975
1236,convex,grooves,purple,no,musty,free,close,broad,pink,enlarging,missing,smooth,smooth,red,white,universal,yellow,none,evanescent,black,several,grasses,poisonous,12.28610534,18.55626356
38,convex,fibrous,green,yes,musty,attached,close,broad,brown,tapering,bulbous,smooth,fibrous,pink,cinnamon,universal,orange,none,evanescent,orange,solitary,grasses,poisonous,13.37281798,2.674786751
1182,convex,smooth,gray,no,fishy,notched,crowded,narrow,black,enlarging,missing,scaly,scaly,gray,buff,universal,brown,two,evanescent,brown,several,woods,poisonous,2.969487291,1.386361104
37,convex,grooves,pink,no,none,attached,close,narrow,black,enlarging,rhizomorphs,smooth,scaly,orange,brown,universal,brown,one,none,purple,solitary,grasses,edible,10.09007811,17.34588307
550,conical,scaly,yellow,no,musty,free,distant,narrow,white,tapering,club,fibrous,fibrous,pink,gray,universal,brown,none,evanescent,white,abundant,paths,poisonous,5.832597024,23.52328899
1008,convex,smooth,pink,yes,creosote,descending,close,narrow,purple,tapering,missing,smooth,smooth,orange,orange,partial,brown,none,none,green,scattered,meadows,poisonous,11.11583686,20.32702962
447,bell,grooves,purple,yes,fishy,notched,distant,narrow,brown,enlarging,cup,silky,smooth,pink,yellow,partial,orange,none,pendant,green,abundant,paths,edible,8.368082629,22.48325546
488,conical,smooth,yellow,no,foul,free,crowded,narrow,orange,tapering,cup,fibrous,scaly,orange,orange,partial,white,one,pendant,white,abundant,meadows,poisonous,7.005856918,13.65853219
607,conical,smooth,green,yes,musty,attached,distant,narrow,buff,enlarging,club,scaly,scaly,orange,brown,partial,orange,two,sheathing,brown,scattered,urban,poisonous,4.438677244,19.60902963
1046,bell,scaly,white,no,fishy,free,distant,broad,green,enlarging,bulbous,silky,silky,red,red,partial,brown,one,sheathing,yellow,clustered,urban,poisonous,8.374571417,5.325103766
170,flat,fibrous,green,yes,musty,free,close,broad,black,enlarging,rhizomorphs,smooth,scaly,gray,orange,partial,orange,two,none,white,scattered,meadows,poisonous,2.148725033,10.63165183
226,conical,smooth,purple,yes,fishy,notched,crowded,narrow,yellow,enlarging,equal,fibrous,fibrous,buff,brown,universal,yellow,none,cobwebby,brown,solitary,woods,poisonous,3.897904811,18.4240058
133,bell,fibrous,red,yes,almond,free,close,broad,green,tapering,rhizomorphs,scaly,silky,cinnamon,orange,universal,brown,two,evanescent,white,abundant,urban,poisonous,4.513321313,18.02180196
670,bell,smooth,green,yes,none,notched,crowded,narrow,yellow,enlarging,rooted,smooth,smooth,white,cinnamon,partial,orange,none,large,chocolate,solitary,waste,poisonous,8.710046562,2.965849736
1180,flat,grooves,purple,no,almond,notched,crowded,narrow,brown,enlarging,rooted,scaly,fibrous,white,white,universal,brown,two,cobwebby,brown,scattered,urban,poisonous,10.35402563,21.64761823
433,bell,fibrous,green,yes,anise,notched,close,narrow,buff,enlarging,club,scaly,silky,pink,buff,partial,white,one,none,yellow,clustered,meadows,poisonous,3.847916695,13.4404253
432,bell,scaly,white,yes,foul,free,crowded,narrow,green,enlarging,missing,fibrous,fibrous,red,gray,universal,orange,two,flaring,yellow,solitary,paths,poisonous,12.55771183,9.03994702
585,convex,fibrous,buff,yes,foul,attached,close,narrow,yellow,tapering,rooted,fibrous,scaly,white,cinnamon,partial,white,one,cobwebby,buff,several,meadows,poisonous,14.74011254,19.59556386
816,bell,grooves,red,yes,anise,free,close,broad,red,enlarging,club,silky,smooth,white,gray,universal,brown,none,pendant,chocolate,scattered,waste,poisonous,6.187650355,9.352633085
231,convex,smooth,brown,no,musty,descending,crowded,narrow,white,enlarging,rooted,scaly,smooth,brown,orange,universal,white,one,sheathing,chocolate,solitary,urban,poisonous,6.707135372,13.28521899
208,flat,smooth,gray,no,musty,attached,close,narrow,pink,tapering,rooted,silky,smooth,red,pink,partial,white,one,evanescent,purple,clustered,meadows,poisonous,3.127027336,17.42651996
1153,sunken,fibrous,white,no,pungent,notched,close,narrow,buff,enlarging,cup,fibrous,silky,gray,red,partial,white,two,sheathing,green,abundant,woods,poisonous,4.882746833,2.723651342
588,flat,smooth,green,no,none,attached,distant,broad,orange,tapering,cup,smooth,silky,cinnamon,pink,partial,brown,none,cobwebby,black,clustered,paths,poisonous,13.32320455,5.539454418
1248,bell,smooth,red,no,spicy,attached,distant,narrow,pink,enlarging,club,scaly,smooth,gray,brown,partial,white,none,pendant,brown,abundant,meadows,edible,2.711923581,13.64049903
435,sunken,fibrous,brown,yes,spicy,notched,close,narrow,green,enlarging,bulbous,scaly,silky,gray,buff,universal,brown,none,none,brown,clustered,urban,poisonous,5.915643649,6.883296139
583,conical,fibrous,purple,yes,anise,attached,crowded,broad,green,enlarging,club,silky,smooth,red,buff,universal,brown,two,none,chocolate,clustered,grasses,edible,14.45807129,1.935786642
735,conical,scaly,gray,no,anise,descending,distant,broad,brown,tapering,missing,scaly,smooth,gray,brown,universal,brown,none,cobwebby,yellow,numerous,grasses,poisonous,7.508966672,17.8325693
606,sunken,scaly,green,yes,spicy,notched,close,narrow,white,tapering,rooted,fibrous,fibrous,orange,red,universal,white,none,pendant,black,several,paths,edible,9.883575707,2.393095362
85,convex,fibrous,gray,yes,pungent,attached,crowded,broad,yellow,enlarging,club,scaly,fibrous,orange,buff,universal,brown,one,flaring,buff,clustered,urban,poisonous,4.42159445,9.769437732
52,sunken,smooth,purple,yes,musty,descending,close,broad,white,enlarging,cup,silky,fibrous,yellow,brown,partial,brown,one,pendant,purple,abundant,paths,edible,14.91449347,6.208272229
1074,convex,grooves,yellow,no,anise,notched,distant,narrow,yellow,tapering,club,silky,silky,gray,cinnamon,partial,yellow,two,cobwebby,yellow,several,leaves,edible,7.433487551,6.995669716
491,bell,grooves,yellow,no,spicy,attached,distant,broad,orange,tapering,club,scaly,fibrous,orange,orange,universal,orange,one,zone,chocolate,scattered,grasses,poisonous,3.711205197,4.630025494
1024,flat,fibrous,red,yes,almond,descending,distant,narrow,chocolate,enlarging,cup,smooth,scaly,brown,buff,partial,orange,none,pendant,green,numerous,meadows,poisonous,13.94671412,6.501631271
236,conical,grooves,white,yes,none,free,crowded,broad,yellow,enlarging,cup,smooth,silky,yellow,buff,partial,yellow,none,none,yellow,scattered,meadows,edible,3.68639733,14.02327914
362,conical,smooth,gray,yes,musty,descending,distant,narrow,pink,enlarging,bulbous,fibrous,fibrous,brown,yellow,universal,yellow,one,sheathing,green,solitary,paths,poisonous,5.343804871,8.93677872
1277,flat,scaly,brown,yes,foul,notched,distant,narrow,purple,tapering,cup,scaly,scaly,buff,gray,universal,white,one,pendant,buff,abundant,meadows,poisonous,3.708787943,18.95846498
937,conical,grooves,white,yes,foul,notched,crowded,broad,black,tapering,bulbous,scaly,silky,buff,pink,partial,yellow,one,cobwebby,orange,abundant,paths,edible,8.428855558,15.95855735
981,sunken,scaly,purple,yes,foul,attached,crowded,narrow,white,enlarging,cup,scaly,silky,gray,brown,universal,white,two,cobwebby,yellow,several,woods,poisonous,12.07690883,5.299990474
181,sunken,fibrous,pink,no,pungent,attached,crowded,narrow,red,tapering,rhizomorphs,silky,silky,brown,pink,partial,white,none,none,white,abundant,paths,poisonous,4.902938025,7.185115934
564,convex,fibrous,yellow,no,foul,free,crowded,broad,buff,tapering,bulbous,scaly,silky,gray,brown,partial,white,one,pendant,brown,numerous,paths,poisonous,7.707124953,15.91187448
882,convex,grooves,brown,yes,spicy,notched,close,broad,orange,enlarging,missing,fibrous,silky,yellow,gray,partial,orange,none,large,black,several,paths,poisonous,4.130607676,17.64413559
1273,convex,fibrous,white,no,anise,attached,crowded,narrow,white,tapering,cup,scaly,scaly,buff,buff,partial,brown,one,pendant,white,solitary,paths,edible,11.48967523,13.3066856
1101,sunken,grooves,brown,no,pungent,attached,crowded,narrow,chocolate,enlarging,club,fibrous,smooth,gray,orange,partial,orange,two,flaring,black,clustered,paths,edible,2.817081371,14.56635883
778,sunken,fibrous,gray,yes,musty,free,close,broad,white,tapering,missing,fibrous,silky,white,pink,partial,brown,two,pendant,orange,solitary,grasses,poisonous,5.747580651,3.144325951
170,flat,fibrous,green,yes,musty,free,close,broad,black,enlarging,rhizomorphs,smooth,scaly,gray,orange,partial,orange,two,none,white,scattered,meadows,poisonous,2.148725033,10.63165183
1264,sunken,grooves,brown,yes,creosote,free,close,broad,white,tapering,equal,scaly,smooth,white,buff,partial,orange,none,cobwebby,orange,solitary,leaves,poisonous,4.303831945,6.850412387
290,bell,scaly,buff,no,pungent,notched,distant,narrow,purple,tapering,bulbous,fibrous,scaly,brown,pink,partial,brown,none,zone,buff,clustered,leaves,poisonous,14.83618037,15.34014722
913,convex,fibrous,yellow,yes,none,attached,distant,narrow,black,tapering,equal,smooth,scaly,buff,orange,partial,orange,one,none,purple,clustered,grasses,poisonous,9.234718315,19.86244626
735,conical,scaly,gray,no,anise,descending,distant,broad,brown,tapering,missing,scaly,smooth,gray,brown,universal,brown,none,cobwebby,yellow,numerous,grasses,poisonous,7.508966672,17.8325693
1167,sunken,scaly,white,no,anise,descending,distant,broad,pink,tapering,cup,smooth,silky,gray,yellow,partial,brown,two,sheathing,chocolate,clustered,waste,poisonous,14.27617297,5.054982923
577,flat,smooth,gray,yes,creosote,notched,crowded,narrow,pink,enlarging,bulbous,silky,silky,red,pink,partial,brown,two,zone,black,clustered,grasses,edible,12.58886272,17.09227952
797,flat,fibrous,buff,no,creosote,free,close,narrow,buff,tapering,equal,smooth,scaly,orange,red,partial,brown,none,flaring,purple,scattered,woods,poisonous,10.0941156,19.04087233
872,sunken,grooves,gray,yes,none,free,close,narrow,black,tapering,bulbous,smooth,silky,buff,orange,universal,white,one,cobwebby,purple,clustered,leaves,poisonous,3.67101397,17.72036126
1081,flat,scaly,gray,yes,spicy,free,distant,broad,yellow,enlarging,rooted,fibrous,smooth,pink,cinnamon,universal,white,two,none,orange,clustered,woods,edible,13.61508543,20.66825722
810,bell,smooth,red,no,pungent,notched,close,narrow,chocolate,tapering,cup,smooth,scaly,orange,pink,partial,orange,one,sheathing,green,abundant,urban,edible,6.885290136,2.665529994
